base_rate,beta_logRR_perSD,corr_pop_dep,threshold,reps,mean_suppressed,RR_true,RR_cc,RR_bias,RR_relbias,RD_true,RD_cc,RD_bias,RD_relbias,grad_true,grad_cc,grad_bias,grad_relbias
50,0.0,-0.3,10,1000,0.093,1.0,1.0015000519001729,0.0015000519001727,0.0015000519001727,4.2632564145606006e-17,0.0748165463347557,0.0748165463347556,-271715847399.2376,-7.359143537547014e-16,0.016051065807935,0.0160510658079358,-865834810835.327
50,0.0,-0.3,16,1000,0.1562,1.0,1.0017863849937567,0.0017863849937566,0.0017863849937566,-7.105427357601002e-17,0.089125692450196,0.0891256924501961,255306707461.5016,-8.306316459255011e-16,0.0198589928022537,0.0198589928022546,-2237853796056.3364
50,0.0,-0.3,25,1000,0.2376,1.0,1.0020576179301552,0.0020576179301552,0.0020576179301552,1.9895196601282808e-16,0.1027188944987583,0.1027188944987581,9354524562.241531,1.1398656370050187e-16,0.024782704948723,0.0247827049487229,14307449386085.756
50,0.0,-0.6,10,1000,0.093,1.0,1.0059120501126635,0.0059120501126634,0.0059120501126634,2.0605739337042904e-16,0.2954690472219207,0.2954690472219205,-957521374939.8776,4.9679312233228274e-18,0.0658284739126159,0.0658284739126159,29362055663853.195
50,0.0,-0.6,16,1000,0.1557,1.0,1.0068882365825822,0.0068882365825822,0.0068882365825822,2.486899575160351e-16,0.3443146150376134,0.3443146150376132,349700080054.3247,-5.02444421901576e-16,0.0810506492881993,0.0810506492881998,44277029400439.49
50,0.0,-0.6,25,1000,0.2372,1.0,1.0078919839967782,0.007891983996778,0.007891983996778,4.668265773943858e-15,0.3944705147157932,0.3944705147157886,1264182296021.387,3.2522770915239724e-16,0.0924409390194411,0.0924409390194408,69265166249794.14
50,0.2624,0.0,10,1000,0.0965,2.084098561432956,2.0824891299246437,-0.001609431508312,-0.0007724434933759,37.81351984906684,37.7970966383842,-0.01642321068264,-0.0004380268267362,8.964012947595682,8.959907033266665,-0.0041059143290173,-0.0004621467380518
50,0.2624,0.0,16,1000,0.1594,2.0865776410333945,2.084259913135906,-0.0023177278974889,-0.0011076012622472,37.86616212208362,37.84411076231944,-0.0220513597641808,-0.0005780051438713,8.973942832504669,8.969373332399897,-0.0045695001047731,-0.0005054474994559
50,0.2624,0.0,25,1000,0.2408,2.085733955429481,2.08311072278963,-0.0026232326398514,-0.0012583693373683,37.85355839823449,37.83852960475401,-0.0150287934804799,-0.0003984698471097,8.970578191984778,8.966151105555513,-0.0044270864292651,-0.0004920377335688
50,0.2624,-0.3,10,1000,0.0852,2.090576865152019,2.091388191291459,0.0008113261394401,0.0003899975358974,37.00323223465966,37.03979738901966,0.0365651543600017,0.0009876245512504,8.796096127138957,8.8049854211023,0.0088892939633412,0.0010089947561824
50,0.2624,-0.3,16,1000,0.1469,2.093997703727489,2.0955034401536623,0.0015057364261732,0.0007151993513119,37.10013713548832,37.1603064819777,0.0601693464893803,0.0016104587949895,8.817592173401518,8.831263203713537,0.0136710303120165,0.0015399841793984
50,0.2624,-0.3,25,1000,0.2289,2.091388949831807,2.0926543610059283,0.0012654111741213,0.0005984073097327,37.02599269108287,37.08820252962066,0.0622098385377786,0.0016654528598509,8.800401131260847,8.815443682091097,0.0150425508302486,0.0016968430444003
50,0.2624,-0.6,10,1000,0.0732,2.1257218452695428,2.13089870159254,0.0051768563229969,0.0024330705695517,36.88432115899901,37.05536794205444,0.171046783055424,0.0046235837775188,8.770173365192266,8.809990245047803,0.0398168798555361,0.0045269847050975
50,0.2624,-0.6,16,1000,0.1329,2.1287696844741584,2.132553880917905,0.0037841964437464,0.0017772540736412,36.94706117137561,37.078830836091726,0.1317696647161267,0.0035624171508395,8.78160776723775,8.81521076524886,0.0336029980111086,0.0038197696365462
50,0.2624,-0.6,25,1000,0.2153,2.1258860833019604,2.1291176066814743,0.0032315233795137,0.0015160682879873,36.8939039888893,36.99951116506441,0.1056071761751096,0.0028486233592543,8.769880094743296,8.800614927862492,0.0307348331191974,0.0034927433321944
50,0.5306,0.0,10,1000,0.1058,4.460003467888074,4.448324018604215,-0.0116794492838596,-0.0026297005010264,84.42680497094052,84.37851832717976,-0.0482866437607609,-0.0005816983480559,19.755986014125902,19.7445897420817,-0.0113962720442018,-0.0005830762904645
50,0.5306,0.0,16,1000,0.1696,4.439527209102858,4.42080824300629,-0.0187189660965687,-0.0042395657429956,84.13466224872947,84.06097925635326,-0.073682992376195,-0.0008852079102028,19.6993022292666,19.6836793529863,-0.0156228762802926,-0.0007997378810904
50,0.5306,0.0,25,1000,0.25,4.444993997693788,4.419743377377643,-0.0252506203161461,-0.0057035444080123,84.22862639660133,84.1497883734213,-0.0788380231800373,-0.0009502363494808,19.718413075797304,19.70043434381764,-0.0179787319796638,-0.0009249705828141
