fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
02282,-0.2994099857906207,-0.9588720591921146,-0.39208892103680204,-1.1476000373549868,0.9999919498096677,0.0015191388211324669,0.3723,0.1416,2
02290,1.2451305437127715,0.6868080996693918,0.29542985201484095,-0.28952395606450787,0.8443745870078995,4.688564135936233,0.8807,0.839,5
04001,2.0625709498499925,1.4912841006330655,2.7268986835389444,0.6638939120360243,0.7860180759572363,4.644759977084692,0.965,0.8902,5
04003,0.10582484097357907,0.46177080121063085,0.19481734864142985,0.028281999969002835,-0.33248171918047265,0.17673577422730444,0.9325,0.7121,3
04005,0.058384896807220345,-0.2820165606535669,0.4295798565127227,-0.3530851472712101,-1.5190641105439546,2.0165104459921106,0.8031,0.8097,3
04007,0.28058067419418337,0.3355564303679766,0.4463486070749575,-0.5755493164946677,0.5817702872799158,0.6147773627427345,0.847,0.8466,4
04009,0.6533085946447018,0.03526296961533357,0.5134236093238986,0.3778685516058645,0.9805397794594467,1.3594480632189656,0.8486,0.7,5
04011,0.2320357945116836,-0.1806625961890112,-1.0125326918395046,1.4584088021198007,0.36779641342748454,0.5271690450396486,0.3598,0.0974,4
04012,1.1322880399417272,1.0390721837101866,0.5469611104483689,0.3143073603991623,1.0875267163856623,2.673572828765256,0.9195,0.9236,5
04013,-0.3783352553455849,-1.2007266913772363,-0.5430076760969189,0.1871849779857582,-1.1689250442399768,0.8337981570004496,0.713,0.6201,2
04015,0.417812915550203,0.5775235530796962,0.3121986025770764,-0.16240157365110364,0.9221832684087837,0.43956072733656254,0.8489,0.8285,4
04017,1.1705507311347318,0.7506464735136043,1.754311150929303,0.21896557358910915,0.5428659465794735,2.58596451106217,0.9806,0.8902,5
04019,-0.21356908195452048,-0.13291036764827435,0.010361092456842746,-0.16240157365110364,-1.1786511294150868,0.3957565684850195,0.888,0.7493,2
04021,-0.08148233075681163,-0.6926069827352852,-0.5262389255346838,0.028281999969002835,0.2121790506257162,0.5709732038911917,0.797,0.6347,3
04023,1.0449008296943523,0.7162806176379973,0.9997173756287191,1.7762147581533114,0.15382253957505299,1.5784688574766808,0.9383,0.987,5
04025,-0.3202511394483337,-0.09342619281247076,-0.3753201704745669,-0.5437687208913166,-0.5464555930329038,-0.042285020030410576,0.5991,0.5752,2
04027,1.4365260960711748,0.2854981460319863,0.22835484976590012,2.2211430966002266,0.7665659056070153,3.681068482350746,0.9978,0.9819,5
05001,0.45377416342597077,0.8317521431905683,0.7984923688818969,-0.3530851472712101,1.077800631210552,-0.08608917888195343,0.7226,0.6787,4
05003,0.6302807399002723,1.3322224960238738,1.318323636311188,-0.13062097804775252,1.1556093126114357,-0.5241307673973836,0.8237,0.8171,5
05005,0.26145890670091443,1.0967798238548228,0.21158609920366497,-0.3848657428745612,0.5136876910541422,-0.12989333773349648,0.4333,0.6131,4
05007,-0.6303022973752567,-1.4372942688122647,-1.1131451952129157,0.06006259557235379,-1.2759119811661919,0.6147773627427345,0.3268,0.182,1
05009,0.032315130517647436,0.7204427671221134,-0.4256264221612726,-0.5119881252879654,0.7276615649065734,-0.3489141319912115,0.2647,0.4053,3
05011,0.7867913268548345,1.4891467806277086,0.9494111239420134,0.1871849779857582,0.912457183233673,0.3957565684850195,0.8864,0.8778,5
05013,-0.34392292720451534,0.06428552547754818,-0.6771576805948005,-0.5755493164946677,0.47478335035369995,-1.0059765147643567,0.4967,0.5205,2
05015,0.7499438724648739,0.7717946925139777,0.4966548587616632,1.2359446328963435,0.455331180003479,0.7899939981489067,0.6421,0.6618,5
05017,0.7205863465714909,1.6258790157072507,1.4021673891223643,0.5367715296226199,0.6498528835056893,-0.6117390851004696,0.9987,0.98,5
05019,0.3484385018228636,0.8953092907182864,1.2344798835000121,-0.41664633847791227,-0.1476861008533727,0.17673577422730444,0.8339,0.6583,4
05021,0.3870035965399135,0.926412921322559,0.4966548587616632,0.123623786779056,0.912457183233673,-0.5241307673973836,0.3929,0.7168,4
05023,0.17794282383803414,0.6836021196613565,-0.0567139097920981,-0.13062097804775252,0.6109485428052474,-0.21750165543658256,0.3532,0.5406,4
05025,0.04093813624057815,0.7400723640134175,0.2618923508903707,-1.0204776549415826,0.4845094355288106,-0.2613058142881255,0.286,0.1782,3
05027,0.4706099529916904,0.7096999218320301,1.1506361306888362,-0.48020752968461433,0.27053556167637943,0.7023856804458206,0.7598,0.5192,4
05029,0.22930314712174776,0.7742132388358288,0.9158736228175431,-0.3530851472712101,0.46505726517858964,-0.6555432439520126,0.7461,0.6879,4
05031,0.19946661283299796,0.47268238229061077,0.9829486250664843,0.028281999969002835,-0.4880990819822406,0.0015191388211324669,0.8342,0.7369,4
05033,0.19859998562399625,0.2148540953286112,0.07743609470578329,-0.19418216925445472,0.455331180003479,0.43956072733656254,0.7531,0.6822,4
05035,0.4975439626263518,0.7083500355128574,1.1338673801266008,0.028281999969002835,0.7471137352567944,-0.12989333773349648,0.9205,0.9345,4
